event_id,session_id,cow_id,layer,label,code,en,type,evidence,protocol,t_start_rel_ms,t_end_rel_ms,duration_ms,device_key,device_mac,video_name,adjudication,sensor_eligible
EVT-00744,2026-07-28 20_12_25,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,401766.0,548267.0,146501.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00205.mp4,single_annotator,True
EVT-00745,2026-07-28 20_12_25,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,558486.0,669374.0,110888.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00205.mp4,single_annotator,True
EVT-00746,2026-07-28 20_12_25,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,677213.0,1053518.0,376305.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00205.mp4,single_annotator,True
EVT-00747,2026-07-28 20_12_25,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1243194.0,1271503.0,28309.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00205.mp4,single_annotator,True
EVT-00748,2026-07-28 20_12_25,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1272756.0,1393263.0,120507.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00205.mp4,single_annotator,True
EVT-00749,2026-07-28 20_12_25,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1405871.0,1475648.0,69777.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00205.mp4,single_annotator,True
EVT-00750,2026-07-28 20_12_25,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1475648.0,1608572.0,132924.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00205.mp4,single_annotator,True
EVT-00751,2026-07-28 20_12_25,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1626553.0,1662447.0,35894.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00205.mp4,single_annotator,True
EVT-00752,2026-07-28 20_12_25,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,1690656.0,1711111.0,20455.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00205.mp4,single_annotator,True
EVT-00753,2026-07-28 20_12_25,21074-1,objective_event,排便,DEFECATION,defecation,interval,两者,v3,1712822.0,1745541.0,32719.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00205.mp4,single_annotator,True
EVT-00754,2026-07-28 20_12_25,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1750214.0,1906783.0,156569.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00205.mp4,single_annotator,True
EVT-00755,2026-07-28 20_12_25,21074-1,objective_event,排尿,URINATION,urination,interval,两者,v3,1909912.0,1956030.0,46118.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00205.mp4,single_annotator,True
EVT-00756,2026-07-28 20_12_25,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1956030.0,2045543.0,89513.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00205.mp4,single_annotator,True
EVT-00757,2026-07-28 20_12_25,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,2045543.0,2073599.0,28056.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00205.mp4,single_annotator,True
EVT-00758,2026-07-28 20_12_25,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,2078797.0,2227203.0,148406.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00205.mp4,single_annotator,True
EVT-00759,2026-07-28 20_12_25,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,2227225.0,2318217.0,90992.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00205.mp4,single_annotator,True
EVT-00760,2026-07-28 20_12_25,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,2333556.0,3185305.0,851749.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00205.mp4,single_annotator,True
EVT-00761,2026-07-28 20_12_25,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,3186660.0,3599984.0,413324.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00205.mp4,single_annotator,True
EVT-00762,2026-07-28 21_18_41,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,0.0,143624.0,143624.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00213.mp4,single_annotator,True
EVT-00763,2026-07-28 21_18_41,21074-1,objective_event,排尿,URINATION,urination,interval,两者,v3,144289.0,175779.0,31490.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00213.mp4,preferred_annotator,True
EVT-00764,2026-07-28 21_18_41,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,197472.0,564750.0,367278.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00213.mp4,single_annotator,True
EVT-00765,2026-07-28 21_18_41,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,564750.0,618411.0,53661.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00213.mp4,single_annotator,True
EVT-00766,2026-07-28 21_18_41,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,620955.0,646502.0,25547.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00213.mp4,single_annotator,True
EVT-00767,2026-07-28 21_18_41,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,669300.0,682080.0,12780.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00213.mp4,single_annotator,True
EVT-00768,2026-07-28 21_18_41,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,682080.0,722929.0,40849.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00213.mp4,single_annotator,True
EVT-00769,2026-07-28 21_18_41,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1795124.0,1808010.0,12886.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00213.mp4,single_annotator,True
EVT-00770,2026-07-28 21_18_41,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,1818438.0,2106536.0,288098.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00213.mp4,single_annotator,True
EVT-00771,2026-07-28 21_18_41,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,2106953.0,2236318.0,129365.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00213.mp4,single_annotator,True
EVT-00772,2026-07-28 21_18_41,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,2272280.0,2285069.0,12789.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00213.mp4,single_annotator,True
EVT-00773,2026-07-28 21_18_41,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,2286975.0,2299766.0,12791.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00213.mp4,single_annotator,True
EVT-00774,2026-07-28 21_18_41,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,2304965.0,2380747.0,75782.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00213.mp4,single_annotator,True
EVT-00775,2026-07-28 21_18_41,21074-1,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,2384661.0,2390414.0,5753.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00213.mp4,preferred_annotator,True
EVT-00776,2026-07-28 21_18_41,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,2396093.0,2970299.0,574206.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00213.mp4,single_annotator,True
EVT-00777,2026-07-28 21_18_41,21074-1,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,2975738.0,2986034.0,10296.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00213.mp4,preferred_annotator,True
EVT-00778,2026-07-28 21_18_41,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,2993335.0,3062946.0,69611.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00213.mp4,single_annotator,True
EVT-00779,2026-07-28 21_18_41,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,3066285.0,3139295.0,73010.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00213.mp4,single_annotator,True
EVT-00780,2026-07-28 21_18_41,21074-1,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,3149569.0,3154332.0,4763.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00213.mp4,preferred_annotator,True
EVT-00781,2026-07-28 21_18_41,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,3161828.0,3599988.0,438160.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00213.mp4,single_annotator,True
EVT-00782,2026-07-28 22_25_06,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,40762.0,997402.0,956640.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00221.mp4,single_annotator,True
EVT-00783,2026-07-28 22_25_06,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,999914.0,1609729.0,609815.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00221.mp4,single_annotator,True
EVT-00784,2026-07-28 22_25_06,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,1656002.0,1956940.0,300938.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00221.mp4,single_annotator,True
EVT-00785,2026-07-28 22_25_06,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,1959135.0,2911783.0,952648.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00221.mp4,single_annotator,True
EVT-00786,2026-07-28 22_25_06,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,2913465.0,3599990.0,686525.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00221.mp4,single_annotator,True
EVT-00787,2026-07-28 23_31_05,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,0.0,81764.0,81764.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00230.mp4,single_annotator,True
EVT-00788,2026-07-28 23_31_05,21074-1,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,80548.0,98748.0,18200.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00230.mp4,preferred_annotator,True
EVT-00789,2026-07-28 23_31_05,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,102175.0,323742.0,221567.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00230.mp4,single_annotator,True
EVT-00790,2026-07-28 23_31_05,21074-1,objective_event,排尿,URINATION,urination,interval,两者,v3,328711.0,359914.0,31203.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00230.mp4,preferred_annotator,True
EVT-00791,2026-07-28 23_31_05,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,380091.0,515555.0,135464.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00230.mp4,single_annotator,True
EVT-00792,2026-07-28 23_31_05,21074-1,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,522494.0,527945.0,5451.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00230.mp4,preferred_annotator,True
EVT-00793,2026-07-28 23_31_05,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,863465.0,1258418.0,394953.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00230.mp4,single_annotator,True
EVT-00794,2026-07-28 23_31_05,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,1321320.0,1421879.0,100559.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00230.mp4,single_annotator,True
EVT-00795,2026-07-28 23_31_05,21074-1,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,1422380.0,1438974.0,16594.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00230.mp4,preferred_annotator,True
EVT-00796,2026-07-28 23_31_05,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1452663.0,1816509.0,363846.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00230.mp4,single_annotator,True
EVT-00797,2026-07-28 23_31_05,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1817806.0,2285752.0,467946.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00230.mp4,single_annotator,True
EVT-00798,2026-07-28 23_31_05,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,2303577.0,2677398.0,373821.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00230.mp4,single_annotator,True
EVT-00799,2026-07-28 23_31_05,21074-1,objective_event,排尿,URINATION,urination,interval,两者,v3,2682350.0,2717396.0,35046.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00230.mp4,preferred_annotator,True
EVT-00800,2026-07-28 23_31_05,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,2738160.0,2769003.0,30843.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00230.mp4,single_annotator,True
EVT-00801,2026-07-28 23_31_05,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,2772121.0,3556107.0,783986.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00230.mp4,single_annotator,True
EVT-00802,2026-07-28 23_31_05,21074-1,tail_action,抬尾,TAIL_RAISED,tail raised,interval,两者,v3,3559674.0,3580254.0,20580.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00230.mp4,preferred_annotator,True
EVT-00803,2026-07-29 00_37_26,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,704218.0,1663461.0,959243.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00240.mp4,single_annotator,True
EVT-00804,2026-07-29 00_37_26,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,2617805.0,3570516.0,952711.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00240.mp4,single_annotator,True
EVT-00805,2026-07-29 00_37_26,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,3572139.0,3599980.0,27841.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00240.mp4,single_annotator,True
EVT-00806,2026-07-29 01_43_28,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,0.0,563630.0,563630.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00248.mp4,single_annotator,True
EVT-00807,2026-07-29 01_43_28,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,564658.0,881500.0,316842.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00248.mp4,single_annotator,True
EVT-00808,2026-07-29 01_43_28,21074-1,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,881500.0,922372.0,40872.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00248.mp4,single_annotator,True
EVT-00809,2026-07-29 01_43_28,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,922372.0,1106135.0,183763.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00248.mp4,single_annotator,True
EVT-00810,2026-07-29 01_43_28,21074-1,objective_event,排尿,URINATION,urination,interval,两者,v3,1125068.0,1186699.0,61631.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00248.mp4,single_annotator,True
EVT-00811,2026-07-29 01_43_28,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1186699.0,1518346.0,331647.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00248.mp4,single_annotator,True
EVT-00812,2026-07-29 01_43_28,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1539248.0,2011956.0,472708.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00248.mp4,single_annotator,True
EVT-00813,2026-07-29 01_43_28,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,2042566.0,2387238.0,344672.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00248.mp4,single_annotator,True
EVT-00814,2026-07-29 01_43_28,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,2392273.0,2415120.0,22847.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00248.mp4,single_annotator,True
EVT-00815,2026-07-29 01_43_28,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,2476362.0,2481476.0,5114.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00248.mp4,single_annotator,True
EVT-00816,2026-07-29 01_43_28,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,2577573.0,2753835.0,176262.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00248.mp4,single_annotator,True
EVT-00817,2026-07-29 01_43_28,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,2839441.0,2915040.0,75599.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00248.mp4,single_annotator,True
EVT-00818,2026-07-29 01_43_28,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,2986981.0,3007364.0,20383.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00248.mp4,single_annotator,True
EVT-00819,2026-07-29 01_43_28,21074-1,tail_action,抬尾,TAIL_RAISED,tail raised,interval,两者,v3,3014738.0,3034829.0,20091.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00248.mp4,single_annotator,True
EVT-00820,2026-07-29 01_43_28,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,3043505.0,3056526.0,13021.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00248.mp4,single_annotator,True
EVT-00821,2026-07-29 01_43_28,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,3092153.0,3112712.0,20559.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00248.mp4,single_annotator,True
EVT-00822,2026-07-29 01_43_28,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,3121186.0,3131407.0,10221.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00248.mp4,single_annotator,True
EVT-00823,2026-07-29 01_43_28,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,3141718.0,3435477.0,293759.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00248.mp4,single_annotator,True
EVT-00824,2026-07-29 01_43_28,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,3437526.0,3599980.0,162454.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00248.mp4,single_annotator,True
EVT-00825,2026-07-29 02_49_42,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,0.0,58547.0,58547.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00256.mp4,single_annotator,True
EVT-00826,2026-07-29 02_49_42,21074-1,tail_action,抬尾,TAIL_RAISED,tail raised,interval,两者,v3,66369.0,93248.0,26879.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00256.mp4,single_annotator,True
EVT-00827,2026-07-29 02_49_42,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,108266.0,393856.0,285590.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00256.mp4,single_annotator,True
EVT-00828,2026-07-29 02_49_42,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,435032.0,998780.0,563748.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00256.mp4,single_annotator,True
EVT-00829,2026-07-29 02_49_42,21074-1,objective_event,排尿,URINATION,urination,interval,两者,v3,1003661.0,1052325.0,48664.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00256.mp4,single_annotator,True
EVT-00830,2026-07-29 02_49_42,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,1052325.0,1379894.0,327569.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00256.mp4,single_annotator,True
EVT-00831,2026-07-29 02_49_42,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,1381609.0,1439673.0,58064.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00256.mp4,single_annotator,True
EVT-00832,2026-07-29 02_49_42,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1466735.0,1510229.0,43494.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00256.mp4,single_annotator,True
EVT-00833,2026-07-29 02_49_42,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,1551353.0,1559893.0,8540.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00256.mp4,single_annotator,True
EVT-00834,2026-07-29 02_49_42,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1571722.0,1605062.0,33340.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00256.mp4,single_annotator,True
EVT-00835,2026-07-29 02_49_42,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1617825.0,1673852.0,56027.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00256.mp4,single_annotator,True
EVT-00836,2026-07-29 02_49_42,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1722454.0,1772973.0,50519.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00256.mp4,single_annotator,True
EVT-00837,2026-07-29 02_49_42,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1796147.0,1881436.0,85289.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00256.mp4,single_annotator,True
EVT-00838,2026-07-29 02_49_42,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,2244179.0,2262056.0,17877.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00256.mp4,single_annotator,True
EVT-00839,2026-07-29 02_49_42,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,2284390.0,2294691.0,10301.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00256.mp4,single_annotator,True
EVT-00840,2026-07-29 02_49_42,21074-1,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,2337650.0,2356841.0,19191.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00256.mp4,single_annotator,True
EVT-00841,2026-07-29 02_49_42,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,2358577.0,3304766.0,946189.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00256.mp4,single_annotator,True
EVT-00842,2026-07-29 02_49_42,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,3304908.0,3599987.0,295079.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00256.mp4,single_annotator,True
EVT-00843,2026-07-29 03_55_44,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,0.0,296695.0,296695.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00264.mp4,single_annotator,True
EVT-00844,2026-07-29 03_55_44,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,297311.0,348008.0,50697.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00264.mp4,single_annotator,True
EVT-00845,2026-07-29 03_55_44,21074-1,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,353184.0,370264.0,17080.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00264.mp4,single_annotator,True
EVT-00846,2026-07-29 03_55_44,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,408438.0,557268.0,148830.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00264.mp4,single_annotator,True
EVT-00847,2026-07-29 03_55_44,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,897846.0,920867.0,23021.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00264.mp4,single_annotator,True
EVT-00848,2026-07-29 03_55_44,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,986721.0,1042919.0,56198.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00264.mp4,single_annotator,True
EVT-00849,2026-07-29 03_55_44,21074-1,objective_event,排尿,URINATION,urination,interval,两者,v3,990634.0,1032723.0,42089.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00264.mp4,single_annotator,True
EVT-00850,2026-07-29 03_55_44,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1272525.0,1341427.0,68902.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00264.mp4,single_annotator,True
EVT-00851,2026-07-29 03_55_44,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1367162.0,1451410.0,84248.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00264.mp4,single_annotator,True
EVT-00852,2026-07-29 03_55_44,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1481626.0,2214667.0,733041.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00264.mp4,single_annotator,True
EVT-00853,2026-07-29 03_55_44,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,2233728.0,2568390.0,334662.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00264.mp4,single_annotator,True
